https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT
1595980800,2020-07-29 00:00:00,LTC/USDT,55.771,56.952,54.684,55.17,28599.73306663,1594690.83901741455
1595894400,2020-07-28 00:00:00,LTC/USDT,53.274,57.852,51.608,55.769,71108.21828072,3918834.69779016365
1595808000,2020-07-27 00:00:00,LTC/USDT,48.075,55.879,46.887,53.26,78091.87251981,4032364.50854524785
1595721600,2020-07-26 00:00:00,LTC/USDT,49.152,50.757,46.3,48.068,25699.2600327,1251894.82272311678
1595635200,2020-07-25 00:00:00,LTC/USDT,44.109,49.5,44.053,49.152,50725.52606131,2413248.19352513172
1595548800,2020-07-24 00:00:00,LTC/USDT,44.932,44.939,43.954,44.107,9201.6559952,408986.46238127849
1595462400,2020-07-23 00:00:00,LTC/USDT,44.979,45.613,44.545,44.933,12307.91280253,554462.34376345571
1595376000,2020-07-22 00:00:00,LTC/USDT,43.747,45.1,43.221,44.985,13437.59363738,595322.63259294059
1595289600,2020-07-21 00:00:00,LTC/USDT,41.96,44.067,41.909,43.768,7732.17765159,336171.39823652898
1595203200,2020-07-20 00:00:00,LTC/USDT,42.649,42.782,41.391,41.96,6115.74785179,257577.72121910229
1595116800,2020-07-19 00:00:00,LTC/USDT,42.457,42.864,41.859,42.643,2968.81577468,125687.24888170897
1595030400,2020-07-18 00:00:00,LTC/USDT,41.909,42.865,41.751,42.462,4865.67823452,206571.28871243137
1594944000,2020-07-17 00:00:00,LTC/USDT,42.098,42.447,41.744,41.949,3531.15449024,148261.19838668304
1594857600,2020-07-16 00:00:00,LTC/USDT,43.348,43.482,40.912,42.098,10174.51654114,428021.94457768161
1594771200,2020-07-15 00:00:00,LTC/USDT,43.886,44.039,42.893,43.342,7707.90210707,334548.8892644022
1594684800,2020-07-14 00:00:00,LTC/USDT,43.947,44.048,42.886,43.88,11138.22607822,483372.8025694539
1594598400,2020-07-13 00:00:00,LTC/USDT,44.717,45.577,42.678,43.947,15290.96603795,678044.94270898629
1594512000,2020-07-12 00:00:00,LTC/USDT,44.7,45.269,43.736,44.708,7129.05548443,317383.43821875785
1594425600,2020-07-11 00:00:00,LTC/USDT,44.301,44.73,43.885,44.682,5136.12993852,227459.16717395978
1594339200,2020-07-10 00:00:00,LTC/USDT,44.355,44.641,43.463,44.285,8590.23092092,379023.52864723364
1594252800,2020-07-09 00:00:00,LTC/USDT,45.335,45.846,43.594,44.367,18614.32193524,831776.11283275948
1594166400,2020-07-08 00:00:00,LTC/USDT,43.398,45.603,43.133,45.31,15820.41209578,710136.87285441664
1594080000,2020-07-07 00:00:00,LTC/USDT,44.072,44.484,43.043,43.395,31776.66554254,1385049.64665578143
1593993600,2020-07-06 00:00:00,LTC/USDT,41.575,44.322,41.523,44.074,22531.2706671,973885.56395179423
1593907200,2020-07-05 00:00:00,LTC/USDT,42.091,42.193,40.784,41.594,8171.8278537,338682.10641852844
1593820800,2020-07-04 00:00:00,LTC/USDT,41.141,42.23,41.08,42.103,7081.55565481,295563.36692064394
1593734400,2020-07-03 00:00:00,LTC/USDT,41.031,41.729,40.911,41.142,5093.42332131,210481.40646793126
1593648000,2020-07-02 00:00:00,LTC/USDT,41.764,41.887,40.317,41.016,11281.65461962,463718.94825400464
1593561600,2020-07-01 00:00:00,LTC/USDT,41.173,41.996,40.99,41.763,8836.13513825,367491.80018144563
1593475200,2020-06-30 00:00:00,LTC/USDT,41.904,42.067,40.761,41.173,7561.91460014,311850.28498409048
1593388800,2020-06-29 00:00:00,LTC/USDT,41.372,42.268,40.585,41.871,13415.86940031,556912.62816647433
1593302400,2020-06-28 00:00:00,LTC/USDT,41.048,42.04,40.429,41.358,9362.12512417,385096.21806461171
1593216000,2020-06-27 00:00:00,LTC/USDT,43.093,43.101,39.137,41.075,16153.59794873,662872.69388403285
1593129600,2020-06-26 00:00:00,LTC/USDT,42.347,43.6,41.385,43.093,11847.71657958,504906.9894318104
1593043200,2020-06-25 00:00:00,LTC/USDT,42.635,42.977,41.735,42.36,7858.36563853,333117.42849358082
1592956800,2020-06-24 00:00:00,LTC/USDT,44.161,44.67,42.128,42.652,16155.38682472,697502.32221030957
1592870400,2020-06-23 00:00:00,LTC/USDT,44.312,44.462,43.899,44.16,5228.24452901,230766.95882286522
1592784000,2020-06-22 00:00:00,LTC/USDT,43.005,44.641,42.951,44.307,7709.19142956,339466.32739901333
1592697600,2020-06-21 00:00:00,LTC/USDT,43.564,43.815,42.905,43.002,4887.64564446,211722.45538516542
1592611200,2020-06-20 00:00:00,LTC/USDT,42.887,43.841,42.252,43.564,12140.57407317,522135.96109676678
1592524800,2020-06-19 00:00:00,LTC/USDT,43.445,43.703,42.598,42.883,11062.80722097,478198.61753404333
1592438400,2020-06-18 00:00:00,LTC/USDT,44.053,44.227,42.865,43.448,6854.84052221,299085.95349707461
1592352000,2020-06-17 00:00:00,LTC/USDT,43.863,45.022,43.019,44.051,12271.99776512,542212.70435263539
1592265600,2020-06-16 00:00:00,LTC/USDT,43.746,44.189,43.356,43.859,13304.98175836,581697.16099286797
1592179200,2020-06-15 00:00:00,LTC/USDT,44.031,44.116,41.774,43.731,30631.47587917,1327086.50218376053
1592092800,2020-06-14 00:00:00,LTC/USDT,45.088,45.097,43.565,44.03,6249.55780955,276792.89938867415
1592006400,2020-06-13 00:00:00,LTC/USDT,44.726,45.194,44.278,45.089,6244.55269277,279181.12632060667
1591920000,2020-06-12 00:00:00,LTC/USDT,43.233,45.345,42.831,44.73,11572.79929167,513915.53673213345
1591833600,2020-06-11 00:00:00,LTC/USDT,46.638,46.937,42.072,43.222,25705.04825907,1152109.73565653963
1591747200,2020-06-10 00:00:00,LTC/USDT,45.855,47.153,45.65,46.636,17133.31388001,793525.66660822876
1591660800,2020-06-09 00:00:00,LTC/USDT,46.456,46.85,45.04,45.872,18780.08596788,862316.52839575284
1591574400,2020-06-08 00:00:00,LTC/USDT,46.618,46.777,45.98,46.423,8327.3774719,386501.12802493688
1591488000,2020-06-07 00:00:00,LTC/USDT,46.787,46.967,45.137,46.617,14492.86320152,669478.76926795302
1591401600,2020-06-06 00:00:00,LTC/USDT,46.828,47.199,46.101,46.788,9589.45672911,447678.99039247881
1591315200,2020-06-05 00:00:00,LTC/USDT,47.446,47.966,46.469,46.83,11924.17882913,563693.37246373373
1591228800,2020-06-04 00:00:00,LTC/USDT,47.148,48.079,46.22,47.446,18427.49376093,872817.76695660103
1591142400,2020-06-03 00:00:00,LTC/USDT,46.002,47.489,45.26,47.142,12772.86161327,594946.55966032303
1591056000,2020-06-02 00:00:00,LTC/USDT,48.241,49.948,44.25,46.031,31336.40252883,1467645.17953124851
1590969600,2020-06-01 00:00:00,LTC/USDT,45.602,48.759,45.372,48.238,25615.65531088,1210296.174269279
1590883200,2020-05-31 00:00:00,LTC/USDT,47.729,47.808,45.113,45.602,19995.67699659,928319.80030358833
1590796800,2020-05-30 00:00:00,LTC/USDT,44.508,48.045,44.201,47.728,16798.04390964,783086.83256200751
1590710400,2020-05-29 00:00:00,LTC/USDT,44.773,45.285,44.191,44.5,8790.91846578,392577.39858137425
1590624000,2020-05-28 00:00:00,LTC/USDT,43.85,44.918,43.143,44.77,12060.13121515,532333.88101911689
1590537600,2020-05-27 00:00:00,LTC/USDT,42.262,44.012,42.238,43.852,7611.47868457,329116.64991464939
1590451200,2020-05-26 00:00:00,LTC/USDT,42.976,43.066,41.774,42.267,9955.49195375,423235.21933433448
1590364800,2020-05-25 00:00:00,LTC/USDT,42.093,43.304,41.759,42.971,16709.19963598,714161.56593344217
1590278400,2020-05-24 00:00:00,LTC/USDT,43.846,44.526,42.051,42.085,15982.05379652,691912.13312422851
1590192000,2020-05-23 00:00:00,LTC/USDT,44.229,44.732,43.689,43.847,11544.30765567,509731.76954299437
1590105600,2020-05-22 00:00:00,LTC/USDT,42.733,44.693,42.356,44.229,21817.40058003,950243.13292839426
1590019200,2020-05-21 00:00:00,LTC/USDT,44.223,44.591,41.678,42.715,24421.64277221,1054297.55879261897
1589932800,2020-05-20 00:00:00,LTC/USDT,45.732,46.149,43.193,44.247,23798.96458059,1069523.76709978038
1589846400,2020-05-19 00:00:00,LTC/USDT,45.339,45.799,44.092,45.724,17150.90168134,771383.2131831931
1589760000,2020-05-18 00:00:00,LTC/USDT,43.691,46.565,43.65,45.331,32674.96002494,1478575.87075368994
1589673600,2020-05-17 00:00:00,LTC/USDT,43.248,44.478,43.108,43.692,19091.84670023,839352.3511805648
1589587200,2020-05-16 00:00:00,LTC/USDT,42.746,43.877,42.521,43.269,20652.39205597,893683.93894754265
1589500800,2020-05-15 00:00:00,LTC/USDT,43.984,44.139,41.886,42.743,29134.39811053,1254087.57024255654
1589414400,2020-05-14 00:00:00,LTC/USDT,43.195,44.367,42.22,43.972,27651.66182107,1205645.70929590731
1589328000,2020-05-13 00:00:00,LTC/USDT,42.174,43.731,41.943,43.196,19918.30015976,853036.20948194031
1589241600,2020-05-12 00:00:00,LTC/USDT,41.498,42.843,41.299,42.183,26773.6896386,1128874.99653812604
1589155200,2020-05-11 00:00:00,LTC/USDT,42.056,42.866,39.362,41.483,43883.45964911,1810677.13579732671
1589068800,2020-05-10 00:00:00,LTC/USDT,46.954,46.982,38.727,42.048,36931.64355965,1554421.52037019147
1588982400,2020-05-09 00:00:00,LTC/USDT,47.692,49.084,46.839,46.959,16827.28216846,807978.26699179719
1588896000,2020-05-08 00:00:00,LTC/USDT,47.338,48.416,46.339,47.744,17935.51223059,852252.41480258059
1588809600,2020-05-07 00:00:00,LTC/USDT,44.881,48.197,44.389,47.338,28128.27502047,1307096.71985234773
1588723200,2020-05-06 00:00:00,LTC/USDT,46.55,47.551,44.578,44.974,23981.85015016,1119357.44855854598
1588636800,2020-05-05 00:00:00,LTC/USDT,46.959,47.746,45.727,46.55,15780.65534136,737597.21425263752
1588550400,2020-05-04 00:00:00,LTC/USDT,48.098,48.16,45.124,46.973,20237.68667419,941392.28014989271
1588464000,2020-05-03 00:00:00,LTC/USDT,49.203,50,46.661,48.063,20463.04939597,992126.3162740929
1588377600,2020-05-02 00:00:00,LTC/USDT,47.076,49.56,46.721,49.202,16138.93137844,775422.17808064565
1588291200,2020-05-01 00:00:00,LTC/USDT,46.36,48.26,46.323,47.061,22889.46388422,1083206.13717436482
1588204800,2020-04-30 00:00:00,LTC/USDT,48.815,50.81,45.642,46.361,44865.81820417,2164218.72177261408
1588118400,2020-04-29 00:00:00,LTC/USDT,45.698,49.916,45.662,48.798,38420.69292358,1827543.97538016494
1588032000,2020-04-28 00:00:00,LTC/USDT,44.47,46.087,43.417,45.703,18307.74341105,815518.91483491882
1587945600,2020-04-27 00:00:00,LTC/USDT,44.554,45.2,42.866,44.462,23938.43970147,1057365.82803593093
1587859200,2020-04-26 00:00:00,LTC/USDT,44.359,45.395,43.803,44.539,32179.72576379,1431195.05269434086
1587772800,2020-04-25 00:00:00,LTC/USDT,44.516,45.571,43.853,44.37,31690.03639389,1413612.49907019032
1587686400,2020-04-24 00:00:00,LTC/USDT,42.976,44.959,42.833,44.515,34898.15684171,1538362.87745638166
1587600000,2020-04-23 00:00:00,LTC/USDT,41.817,43.901,40.939,42.991,30912.38242365,1321751.71432514611
1587513600,2020-04-22 00:00:00,LTC/USDT,40.601,42.327,40.268,41.811,20454.37129399,847335.7107483521
1587427200,2020-04-21 00:00:00,LTC/USDT,40.203,41.329,40.039,40.602,14790.90411063,600774.12950870574
1587340800,2020-04-20 00:00:00,LTC/USDT,42.229,43.224,39.517,40.213,24775.03468972,1022704.22096955422
1587254400,2020-04-19 00:00:00,LTC/USDT,44.154,44.306,41.511,42.24,14885.43525703,640737.75862312497
1587168000,2020-04-18 00:00:00,LTC/USDT,42.17,44.437,42.026,44.13,16353.55439816,706933.25449954474
1587081600,2020-04-17 00:00:00,LTC/USDT,42.54,42.991,41.616,42.239,14834.17827722,626426.11981746876
1586995200,2020-04-16 00:00:00,LTC/USDT,39.228,43.711,32.5,42.53,33645.43779032,1398357.78994558479
1586908800,2020-04-15 00:00:00,LTC/USDT,41.161,41.739,39.11,39.267,10886.09957669,441872.35329349758
1586822400,2020-04-14 00:00:00,LTC/USDT,41.209,41.84,40.496,41.186,11872.99806189,490724.61183845923
1586736000,2020-04-13 00:00:00,LTC/USDT,41.938,41.938,39.495,41.196,18517.13616711,750201.24395989679
1586649600,2020-04-12 00:00:00,LTC/USDT,42.543,43.594,41.85,41.974,11545.44759071,495230.3293125592
1586563200,2020-04-11 00:00:00,LTC/USDT,42.264,43.124,41.408,42.555,8825.6753946,373422.47588349337
1586476800,2020-04-10 00:00:00,LTC/USDT,46.226,46.384,40.554,42.261,17022.64308363,729527.15684085699
1586390400,2020-04-09 00:00:00,LTC/USDT,46.522,46.894,44.654,46.225,12030.56868723,553363.43097262125
1586304000,2020-04-08 00:00:00,LTC/USDT,44.79,47.161,44.313,46.527,15972.99176429,734745.15628031341
1586217600,2020-04-07 00:00:00,LTC/USDT,45.014,47.629,43.71,44.793,23827.54876152,1089697.83637148222
1586131200,2020-04-06 00:00:00,LTC/USDT,40.326,45.044,40.313,45.015,21900.81671665,939200.02241430863
1586044800,2020-04-05 00:00:00,LTC/USDT,40.834,40.983,39.857,40.336,10710.33321837,434074.29771340041
1585958400,2020-04-04 00:00:00,LTC/USDT,40.466,41.112,39.932,40.719,15773.15524756,638196.12191908489
1585872000,2020-04-03 00:00:00,LTC/USDT,39.88,41.246,39.641,40.483,18859.3208767,762195.50835844115
1585785600,2020-04-02 00:00:00,LTC/USDT,39.234,42.879,39.009,39.881,30347.92668298,1217468.91469205321
1585699200,2020-04-01 00:00:00,LTC/USDT,39.077,39.477,37.162,39.225,15581.51272612,597047.86627352781
1585612800,2020-03-31 00:00:00,LTC/USDT,38.94,39.567,38.375,39.096,19711.46624203,767120.88161444589
1585526400,2020-03-30 00:00:00,LTC/USDT,37.106,39.677,37.106,38.937,22696.60516816,876219.00904402166
1585440000,2020-03-29 00:00:00,LTC/USDT,38.84,39.112,36.997,37.104,17691.13135784,671932.97081549218
1585353600,2020-03-28 00:00:00,LTC/USDT,38.042,39.413,36.6,38.841,38397.29546933,1450057.27105419604
1585267200,2020-03-27 00:00:00,LTC/USDT,40.409,41.209,37.746,38.067,21789.84520188,866107.03004654513
1585180800,2020-03-26 00:00:00,LTC/USDT,39.163,40.463,38.403,40.463,18984.34821757,744586.50670521126
1585094400,2020-03-25 00:00:00,LTC/USDT,40.542,40.994,38.077,39.159,27788.61281154,1095759.5787676321
1585008000,2020-03-24 00:00:00,LTC/USDT,38.932,40.999,38.223,40.55,39582.699906,1567202.43370086812
1584921600,2020-03-23 00:00:00,LTC/USDT,35.4,39.953,34.614,38.937,40151.89759878,1505913.54522482405
1584835200,2020-03-22 00:00:00,LTC/USDT,38.343,39.687,34.879,35.435,48017.87592974,1787187.374513672
1584748800,2020-03-21 00:00:00,LTC/USDT,38.095,39.799,36.265,38.336,58204.93090647,2216130.3404898433
1584662400,2020-03-20 00:00:00,LTC/USDT,38.913,43.661,34,38.092,88836.08654931,3506624.87024450388
1584576000,2020-03-19 00:00:00,LTC/USDT,34.717,40.745,34.007,38.914,65608.47892845,2445058.80228598802
1584489600,2020-03-18 00:00:00,LTC/USDT,34.118,34.8,32.3,34.719,52429.19769798,1768238.14288197674
1584403200,2020-03-17 00:00:00,LTC/USDT,33.225,35.825,32.446,34.106,62150.12396979,2145568.05296077866
1584316800,2020-03-16 00:00:00,LTC/USDT,36.373,36.55,29.344,33.228,74586.53740953,2429359.82231970116
1584230400,2020-03-15 00:00:00,LTC/USDT,34.404,42.483,34.053,36.396,48259.79607175,1737988.04015488196
1584144000,2020-03-14 00:00:00,LTC/USDT,37.546,37.607,33.816,34.39,60075.44157437,2156972.35085940168
1584057600,2020-03-13 00:00:00,LTC/USDT,29.871,39.913,23.9,37.546,244349.8337245,7999155.58341768221
1583971200,2020-03-12 00:00:00,LTC/USDT,48.532,48.742,28.682,29.879,159352.24322686,5687722.36325899163
1583884800,2020-03-11 00:00:00,LTC/USDT,50.224,50.72,45.5,48.534,39349.17728714,1909541.72633528802
1583798400,2020-03-10 00:00:00,LTC/USDT,50.361,51.38,48.882,50.215,41592.02194706,2088568.50389878395
1583712000,2020-03-09 00:00:00,LTC/USDT,50.996,52.255,46.347,50.428,63710.16663533,3142276.04258062649
1583625600,2020-03-08 00:00:00,LTC/USDT,60.461,60.461,50.05,50.996,36029.59694105,1976597.21111759781
1583539200,2020-03-07 00:00:00,LTC/USDT,63.201,63.856,60.011,60.452,14359.42197086,893153.37789485227
1583452800,2020-03-06 00:00:00,LTC/USDT,62.065,63.797,61.197,63.204,15444.09321502,963019.03387808494
1583366400,2020-03-05 00:00:00,LTC/USDT,60.334,63.261,60.326,62.066,22958.47702293,1421450.13914015515
1583280000,2020-03-04 00:00:00,LTC/USDT,61.01,61.751,58.767,60.331,19365.02765812,1168031.51227426717
1583193600,2020-03-03 00:00:00,LTC/USDT,61.418,62.371,59.42,61,22910.34153871,1395982.19134214282
1583107200,2020-03-02 00:00:00,LTC/USDT,57.713,62.271,57.311,61.41,22691.22397491,1365319.57488628206
1583020800,2020-03-01 00:00:00,LTC/USDT,58.03,60.224,56.245,57.728,19395.66372414,1128590.54293314557
1582934400,2020-02-29 00:00:00,LTC/USDT,59.898,61.593,57.349,58.076,14324.80752763,852059.24936496599
1582848000,2020-02-28 00:00:00,LTC/USDT,61.73,63.378,56.77,59.944,32639.18605317,1957694.83646573509
1582761600,2020-02-27 00:00:00,LTC/USDT,60.529,65.067,57.215,61.729,50262.82511957,3088803.31521976363
1582675200,2020-02-26 00:00:00,LTC/USDT,71.004,72.103,57.5,60.488,53113.07620433,3395873.49766809683
1582588800,2020-02-25 00:00:00,LTC/USDT,75.587,76.029,69.6,71.033,20760.69619615,1509840.73904795434
1582502400,2020-02-24 00:00:00,LTC/USDT,79.576,79.692,71.625,75.54,25419.40026799,1925340.37684880562
1582416000,2020-02-23 00:00:00,LTC/USDT,74.733,79.95,74.733,79.58,16252.06073495,1275146.6626032226
1582329600,2020-02-22 00:00:00,LTC/USDT,73.266,76.675,72.381,74.803,12476.0769205,934246.08072839896
1582243200,2020-02-21 00:00:00,LTC/USDT,69.402,75.2,68.606,73.269,14147.23581152,1023639.07741820521
1582156800,2020-02-20 00:00:00,LTC/USDT,70.517,72.36,66.093,69.412,20575.90470489,1426814.15058228636
1582070400,2020-02-19 00:00:00,LTC/USDT,77.244,79.414,67.164,70.671,38053.06661546,2836351.27990054465
1581984000,2020-02-18 00:00:00,LTC/USDT,73.363,79,70.118,77.187,31792.83075043,2375755.17418777423
1581897600,2020-02-17 00:00:00,LTC/USDT,74.743,75.446,68.574,73.344,58845.17995673,4220167.83987100298
1581811200,2020-02-16 00:00:00,LTC/USDT,76.691,80.73,66.5,74.749,31412.9210572,2328736.12415021763
1581724800,2020-02-15 00:00:00,LTC/USDT,83.139,83.471,75.04,76.718,25387.87357744,1998291.98045305443
1581638400,2020-02-14 00:00:00,LTC/USDT,80.6,83.708,78.634,83.14,24062.33863396,1959552.13699774125
1581552000,2020-02-13 00:00:00,LTC/USDT,81.208,84.214,77.277,80.602,49203.20617909,3959324.2105209302
1581465600,2020-02-12 00:00:00,LTC/USDT,76.486,82.802,76.486,81.149,34574.36005121,2757088.31681963763
1581379200,2020-02-11 00:00:00,LTC/USDT,74.045,77.398,72.668,76.55,21112.7699735,1575468.3066149167
1581292800,2020-02-10 00:00:00,LTC/USDT,76.998,77.448,72.273,74.016,36773.85711615,2732946.9419394409
1581206400,2020-02-09 00:00:00,LTC/USDT,76.562,78.451,75.1,76.99,31942.67504303,2457643.82191173131
1581120000,2020-02-08 00:00:00,LTC/USDT,74.305,77.848,71.6,76.562,32056.51299199,2404903.691124909
1581033600,2020-02-07 00:00:00,LTC/USDT,73.581,75.45,72.749,74.298,26794.95959774,1981909.09287528871
1580947200,2020-02-06 00:00:00,LTC/USDT,72.54,75.044,70.965,73.578,44092.76742083,3229076.5626716427
1580860800,2020-02-05 00:00:00,LTC/USDT,68.074,73.6,67.655,72.539,26367.98546587,1890653.48273001603
1580774400,2020-02-04 00:00:00,LTC/USDT,69.689,70.421,66.697,68.051,16961.87363272,1158943.73409828593
1580688000,2020-02-03 00:00:00,LTC/USDT,69.85,72.88,68.49,69.695,31859.37982485,2237531.5474598962
1580601600,2020-02-02 00:00:00,LTC/USDT,70.749,73.444,67.042,69.867,34485.26815507,2433647.47928166056
1580515200,2020-02-01 00:00:00,LTC/USDT,68.048,72.866,67.662,70.745,33195.04216101,2349244.6849541036
1580428800,2020-01-31 00:00:00,LTC/USDT,67.96,70,65.41,68.049,34055.38407909,2305969.92141326458
1580342400,2020-01-30 00:00:00,LTC/USDT,59.799,70.217,58.273,67.964,33679.87668687,2224446.66897481086
1580256000,2020-01-29 00:00:00,LTC/USDT,60.551,62.431,59.47,59.799,14409.64976235,874269.34463112333
1580169600,2020-01-28 00:00:00,LTC/USDT,58.533,61.544,57.353,60.527,20733.83893935,1236309.24705270553
1580083200,2020-01-27 00:00:00,LTC/USDT,56.279,59.669,55.938,58.555,18409.38109421,1068804.81209801823
1579996800,2020-01-26 00:00:00,LTC/USDT,53.23,56.58,52.826,56.232,11822.07450734,651812.57913248618
1579910400,2020-01-25 00:00:00,LTC/USDT,54.355,54.36,52.26,53.32,12787.4378969,681987.07350163838
1579824000,2020-01-24 00:00:00,LTC/USDT,54.529,55.381,50.676,54.367,21841.79711418,1168665.66847334905
1579737600,2020-01-23 00:00:00,LTC/USDT,58.31,58.357,52.416,54.491,26535.44529355,1467996.19708178337
1579651200,2020-01-22 00:00:00,LTC/USDT,57.627,59.241,57.237,58.303,7953.56525156,462517.77637191261
1579564800,2020-01-21 00:00:00,LTC/USDT,57.201,58.08,56.013,57.568,7795.9219855,446257.62683607335
1579478400,2020-01-20 00:00:00,LTC/USDT,57.648,58.229,55.862,57.201,13357.37473131,764436.12606768879
1579392000,2020-01-19 00:00:00,LTC/USDT,59.27,62.458,54,57.656,20573.91906315,1198908.56035747179
1579305600,2020-01-18 00:00:00,LTC/USDT,61.088,72.9,57.627,59.269,27683.18210009,1665766.51787075095
1579219200,2020-01-17 00:00:00,LTC/USDT,57.593,63.271,56.818,61.107,23071.67998552,1401589.63529767567
1579132800,2020-01-16 00:00:00,LTC/USDT,58.168,58.45,54.739,57.593,20176.19233087,1143347.08325248801
1579046400,2020-01-15 00:00:00,LTC/USDT,58.421,60.283,55.321,58.174,45008.01287298,2609631.62422058632
1578960000,2020-01-14 00:00:00,LTC/USDT,49.578,60.775,49.578,58.435,46285.10094361,2587914.63916389532
1578873600,2020-01-13 00:00:00,LTC/USDT,51.44,51.576,48.951,49.571,15680.14785402,782737.50871489546
1578787200,2020-01-12 00:00:00,LTC/USDT,49.335,51.754,48.826,51.434,20518.81661817,1038188.68930103884
1578700800,2020-01-11 00:00:00,LTC/USDT,49.027,51.912,47.772,49.303,42609.26370316,2109814.53980764675
1578614400,2020-01-10 00:00:00,LTC/USDT,44.779,49.682,43.866,49.041,28511.91136503,1351129.80573448683
1578528000,2020-01-09 00:00:00,LTC/USDT,45.397,64,43.9,44.802,16203.51443538,729917.30594955357
1578441600,2020-01-08 00:00:00,LTC/USDT,46.314,48.654,44.149,45.365,21850.40450125,1015925.00468202424
1578355200,2020-01-07 00:00:00,LTC/USDT,45.842,46.821,44.537,46.36,21528.90268415,984059.84369578983
1578268800,2020-01-06 00:00:00,LTC/USDT,43.327,46.058,43.189,45.787,18888.23036467,846156.2647752235
1578182400,2020-01-05 00:00:00,LTC/USDT,42.793,44.56,42.638,43.311,8646.79293936,375778.44504196003
1578096000,2020-01-04 00:00:00,LTC/USDT,42.203,42.871,41.793,42.794,6671.62403912,282247.74525057697
1578009600,2020-01-03 00:00:00,LTC/USDT,39.43,42.35,38.84,42.17,13472.79104364,556501.88699234143
1577923200,2020-01-02 00:00:00,LTC/USDT,41.603,41.731,39.263,39.43,4250.09793827,171692.82108184988
1577836800,2020-01-01 00:00:00,LTC/USDT,41.301,42.075,41.183,41.597,2218.13436476,92578.0235411874
1577750400,2019-12-31 00:00:00,LTC/USDT,42.383,42.991,41.055,41.299,4729.19082281,198022.11337911953
1577664000,2019-12-30 00:00:00,LTC/USDT,43.118,44.116,41.869,42.386,2998.09358394,128615.4168932628
1577577600,2019-12-29 00:00:00,LTC/USDT,42.767,43.727,42.175,43.118,5832.12902679,250800.54762985142
1577491200,2019-12-28 00:00:00,LTC/USDT,40.969,43.71,40.915,42.795,4282.04333132,182252.46185102228
1577404800,2019-12-27 00:00:00,LTC/USDT,40.028,41.408,39.7,40.964,4949.5721668,200101.01253140252
1577318400,2019-12-26 00:00:00,LTC/USDT,40.105,41.654,39.607,40.031,5508.25966758,222726.33831746727
1577232000,2019-12-25 00:00:00,LTC/USDT,40.354,40.425,39.42,40.106,2898.60370281,115897.53372179331
1577145600,2019-12-24 00:00:00,LTC/USDT,40.589,41.106,39.742,40.354,3634.19312296,147103.73098814579
1577059200,2019-12-23 00:00:00,LTC/USDT,41.833,42.654,40.277,40.556,7947.1621222,331369.30793590359
1576972800,2019-12-22 00:00:00,LTC/USDT,39.646,44.56,39.636,41.835,4964.1182743,204863.81190455524
1576886400,2019-12-21 00:00:00,LTC/USDT,40.166,40.185,39.447,39.666,1417.5693777,56421.75782996176
1576800000,2019-12-20 00:00:00,LTC/USDT,39.665,40.39,39.247,40.165,2330.69168367,93024.55583806157
1576713600,2019-12-19 00:00:00,LTC/USDT,40.82,41.099,39.137,39.654,3637.1421973,145122.1940166217
1576627200,2019-12-18 00:00:00,LTC/USDT,36.936,41.543,35.881,40.85,9697.91638382,375820.17580217856
1576540800,2019-12-17 00:00:00,LTC/USDT,39.986,40.109,36.173,36.927,8815.96113533,335588.70820577272
1576454400,2019-12-16 00:00:00,LTC/USDT,43.473,43.53,37,39.969,4143.27178751,170842.55078855647
1576368000,2019-12-15 00:00:00,LTC/USDT,43.26,43.99,42.955,43.467,1597.27935856,69428.57131686634
1576281600,2019-12-14 00:00:00,LTC/USDT,44.429,44.612,43.2,43.28,2395.00497027,104405.66575139272
1576195200,2019-12-13 00:00:00,LTC/USDT,43.68,44.519,43.455,44.432,2970.83886964,130424.23423481496
1576108800,2019-12-12 00:00:00,LTC/USDT,43.704,44.086,42.91,43.655,2081.12377095,90724.56115747427
1576022400,2019-12-11 00:00:00,LTC/USDT,44.109,44.441,43.297,43.705,1807.55555387,79220.2959001362
1575936000,2019-12-10 00:00:00,LTC/USDT,44.465,44.58,43.63,44.103,2287.715629,100830.25913526706
1575849600,2019-12-09 00:00:00,LTC/USDT,45.55,45.864,44.08,44.465,2627.75726138,118375.99191976024
1575763200,2019-12-08 00:00:00,LTC/USDT,45.14,46.201,44.83,45.575,3005.42895368,136314.68721658875
1575676800,2019-12-07 00:00:00,LTC/USDT,45.291,46.427,44.99,45.15,2169.33768027,98960.07302904031
1575590400,2019-12-06 00:00:00,LTC/USDT,44.819,45.469,44.058,45.295,2737.5530286,122632.19468218877
1575504000,2019-12-05 00:00:00,LTC/USDT,44.66,45.17,43.73,44.819,3325.58530942,148111.97786165587
1575417600,2019-12-04 00:00:00,LTC/USDT,44.746,46.778,43.732,44.66,4593.61842696,206767.26920645432
1575331200,2019-12-03 00:00:00,LTC/USDT,45.47,46.193,44.44,44.745,2082.33866415,94451.10181999124
1575244800,2019-12-02 00:00:00,LTC/USDT,47.485,47.556,44.765,45.48,3638.28758514,166742.05610847944
1575158400,2019-12-01 00:00:00,LTC/USDT,47.23,48.369,45.55,47.48,2872.19584592,134311.14083299047
1575072000,2019-11-30 00:00:00,LTC/USDT,48.55,48.745,46.722,47.223,2692.00368719,128386.82026860144
