https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1596672000,2020-08-06 00:00:00,BTC/USDT,11741.1,11900,11566.3,11764.2,3711.41815891,43614008.5089994
1596585600,2020-08-05 00:00:00,BTC/USDT,11188.6,11782,11097.8,11741.2,4569.74534666,52656162.2186409
1596499200,2020-08-04 00:00:00,BTC/USDT,11220.7,11410,11020.3,11188.7,3817.96318964,42836893.4928126
1596412800,2020-08-03 00:00:00,BTC/USDT,11070.6,11477,10890,11220.6,4469.02610772,50278564.0749297
1596326400,2020-08-02 00:00:00,BTC/USDT,11799.8,12108.7,9998,11070.6,7892.63310726,89202389.6548774
1596240000,2020-08-01 00:00:00,BTC/USDT,11336.3,11857.7,11206.6,11799.4,5897.10046722,68483640.2378344
1596153600,2020-07-31 00:00:00,BTC/USDT,11100.4,11446.3,10963.4,11336.4,4457.56921885,50063703.1061498
1596067200,2020-07-30 00:00:00,BTC/USDT,11100.9,11170,10833.5,11100.3,4487.33262338,49449031.0754804
1595980800,2020-07-29 00:00:00,BTC/USDT,10909.8,11336,10450,11101,5459.14245836,60682503.5641912
1595894400,2020-07-28 00:00:00,BTC/USDT,11026.7,11240,10561.8,10909.8,8563.57849231,94002261.6373989
1595808000,2020-07-27 00:00:00,BTC/USDT,9931,11380,9922,11026.5,11492.57640914,122171905.187424
1595721600,2020-07-26 00:00:00,BTC/USDT,9699.7,10124.6,9648.2,9931,4299.24634905,42443947.9781111
1595635200,2020-07-25 00:00:00,BTC/USDT,9540.2,9729.6,9525.7,9699.6,2517.55208247,24221598.0696447
1595548800,2020-07-24 00:00:00,BTC/USDT,9603.1,9631.9,9466.5,9540.2,2253.2869288,21509887.2862466
1595462400,2020-07-23 00:00:00,BTC/USDT,9516.1,9665.6,9444.5,9603,3093.60730693,29514427.940326
1595376000,2020-07-22 00:00:00,BTC/USDT,9385.5,9531.2,9277.7,9516.1,2672.7010378,25105729.0336704
1595289600,2020-07-21 00:00:00,BTC/USDT,9160.1,9430.2,9153.1,9385.4,2944.05499825,27440003.9442752
1595203200,2020-07-20 00:00:00,BTC/USDT,9206.6,9218.7,9132.3,9159.9,1770.6617005,16242272.5385941
1595116800,2020-07-19 00:00:00,BTC/USDT,9168.9,9229,9103.9,9206.6,1528.52968247,13991238.8820396
1595030400,2020-07-18 00:00:00,BTC/USDT,9154.2,9204.8,9122.4,9168.9,1357.51446555,12435784.1991228
1594944000,2020-07-17 00:00:00,BTC/USDT,9133.4,9184.2,9088.6,9154.1,1214.3836412,11101702.4470514
1594857600,2020-07-16 00:00:00,BTC/USDT,9199,9224.9,9046.4,9133.4,1858.37199899,16957225.8424157
1594771200,2020-07-15 00:00:00,BTC/USDT,9253.4,9274.5,9161,9198.9,1564.88517513,14428470.6108767
1594684800,2020-07-14 00:00:00,BTC/USDT,9242.5,9275,9117.4,9253.3,1709.96977519,15757909.8039874
1594598400,2020-07-13 00:00:00,BTC/USDT,9299.6,9339.5,9204.6,9242.6,2099.93174165,19481242.8523758
1594512000,2020-07-12 00:00:00,BTC/USDT,9232.6,9342.7,9159.9,9298.6,1424.02205528,13174635.2759716
1594425600,2020-07-11 00:00:00,BTC/USDT,9287,9298.7,9180.2,9232.5,1380.50306896,12748633.7200266
1594339200,2020-07-10 00:00:00,BTC/USDT,9235.2,9313,9128.4,9286.9,2010.99077375,18498117.2410306
1594252800,2020-07-09 00:00:00,BTC/USDT,9435.4,9439.2,9164.8,9235.1,2662.33401164,24762314.2392826
1594166400,2020-07-08 00:00:00,BTC/USDT,9255,9467.9,9230,9435.3,2660.48501828,24888589.3358761
1594080000,2020-07-07 00:00:00,BTC/USDT,9342.9,9378.5,9186.7,9254.9,3247.94646932,30098389.2599622
1593993600,2020-07-06 00:00:00,BTC/USDT,9072.4,9374.1,9060,9342.9,3702.90723856,34101061.3503246
1593907200,2020-07-05 00:00:00,BTC/USDT,9135.4,9143.2,8912,9072.4,2436.3278776,22045158.1970882
1593820800,2020-07-04 00:00:00,BTC/USDT,9059,9187.6,9044.3,9135.9,1247.61719155,11365928.5565256
1593734400,2020-07-03 00:00:00,BTC/USDT,9087.1,9123.5,9038.1,9058.8,1320.29434055,12000862.6021931
1593648000,2020-07-02 00:00:00,BTC/USDT,9231.4,9260.4,8944.1,9086.1,2413.43090427,22009723.0309523
1593561600,2020-07-01 00:00:00,BTC/USDT,9136.6,9289,9091,9231.4,2100.08951805,19313717.22238
1593475200,2020-06-30 00:00:00,BTC/USDT,9191.1,9202,9067.9,9136.6,1443.94107615,13205668.1703207
1593388800,2020-06-29 00:00:00,BTC/USDT,9119.1,9234.9,9027.4,9191.1,1991.97124968,18164728.2810998
1593302400,2020-06-28 00:00:00,BTC/USDT,9012.8,9189.4,8933.2,9119.1,1781.15835612,16167462.1080522
1593216000,2020-06-27 00:00:00,BTC/USDT,9164.3,9194,8836.3,9012.7,2444.57063062,22098336.7488518
1593129600,2020-06-26 00:00:00,BTC/USDT,9247.1,9295.5,9045.4,9164.4,2536.34530613,23256074.7044714
1593043200,2020-06-25 00:00:00,BTC/USDT,9296.7,9337.5,9010.4,9247,2964.47065371,27277671.1696105
1592956800,2020-06-24 00:00:00,BTC/USDT,9623.6,9668.4,9207,9296.7,2809.58046048,26407474.6345718
1592870400,2020-06-23 00:00:00,BTC/USDT,9685.9,9719.8,9580.1,9623.7,1609.00192911,15509195.47867
1592784000,2020-06-22 00:00:00,BTC/USDT,9295,9774,9278.6,9685.8,2169.80782576,20693090.6663614
1592697600,2020-06-21 00:00:00,BTC/USDT,9357.9,9418.8,9283.2,9295,932.6131302,8723412.37600887
1592611200,2020-06-20 00:00:00,BTC/USDT,9309.9,9394.4,9173.4,9358,1305.1663391,12140491.8078176
1592524800,2020-06-19 00:00:00,BTC/USDT,9387.5,9436.5,9242,9309.9,1845.43422191,17227522.6860264
1592438400,2020-06-18 00:00:00,BTC/USDT,9464.6,9484.6,9278.4,9387.4,1523.59270628,14321567.8493859
1592352000,2020-06-17 00:00:00,BTC/USDT,9524.6,9563,9242,9464.5,2046.64560314,19296934.2294459
1592265600,2020-06-16 00:00:00,BTC/USDT,9425.4,9587.6,9373.2,9524.6,2266.07589031,21523992.0342421
1592179200,2020-06-15 00:00:00,BTC/USDT,9340.7,9494.7,8910.6,9425.3,4076.51121275,37501853.8601793
1592092800,2020-06-14 00:00:00,BTC/USDT,9473,9479.4,9250.2,9340.6,1370.14206566,12849286.2798818
1592006400,2020-06-13 00:00:00,BTC/USDT,9466.6,9492.6,9343.5,9473.1,1070.03567113,10083934.8056879
1591920000,2020-06-12 00:00:00,BTC/USDT,9280.7,9554.7,9238.4,9466.6,1836.62859315,17280083.1466014
1591833600,2020-06-11 00:00:00,BTC/USDT,9881.9,9966.2,9011,9280.6,4884.50525187,46587698.2436626
1591747200,2020-06-10 00:00:00,BTC/USDT,9772.4,9987.5,9700,9881.9,2294.73294475,22550205.0791171
1591660800,2020-06-09 00:00:00,BTC/USDT,9775.8,9870.7,9566.9,9772.4,2790.91665866,27123625.313711
1591574400,2020-06-08 00:00:00,BTC/USDT,9745.2,9796,9640,9775.8,1340.55274231,13035500.4906228
1591488000,2020-06-07 00:00:00,BTC/USDT,9668.7,9802.4,9386,9745.1,2843.76935513,27303228.3416962
1591401600,2020-06-06 00:00:00,BTC/USDT,9622.4,9733.1,9535.5,9668.6,1410.98356727,13596973.3299685
1591315200,2020-06-05 00:00:00,BTC/USDT,9790.2,9850,9588.4,9622.4,2340.02568162,22769910.3118514
1591228800,2020-06-04 00:00:00,BTC/USDT,9667.6,9880,9423.9,9790.2,2313.17292831,22429713.7452739
1591142400,2020-06-03 00:00:00,BTC/USDT,9518.4,9686.6,9300,9667.5,1840.02834644,17571165.6231781
1591056000,2020-06-02 00:00:00,BTC/USDT,10201.1,10220.7,9272.1,9518.3,4688.5140847,45687197.012533
1590969600,2020-06-01 00:00:00,BTC/USDT,9450.2,10369.7,9422.6,10201,3736.40993135,36781394.7754934
1590883200,2020-05-31 00:00:00,BTC/USDT,9696.2,9700,9398.6,9450,2419.46081172,23070281.2557061
1590796800,2020-05-30 00:00:00,BTC/USDT,9426.2,9736.4,9337.6,9696.1,2705.7435618,25752216.8912485
1590710400,2020-05-29 00:00:00,BTC/USDT,9577.2,9603,9331.2,9426.1,2159.66125421,20415841.0692188
1590624000,2020-05-28 00:00:00,BTC/USDT,9202,9622.3,9111.7,9577.2,3270.61351505,30533003.1601672
1590537600,2020-05-27 00:00:00,BTC/USDT,8838,9224.3,8815.5,9201.9,2355.57636376,21361348.9295988
1590451200,2020-05-26 00:00:00,BTC/USDT,8899.1,9008.6,8701.4,8840,2168.04988328,19195097.1202285
1590364800,2020-05-25 00:00:00,BTC/USDT,8716,8978.1,8637.6,8899.2,3097.71088283,27301546.804441
1590278400,2020-05-24 00:00:00,BTC/USDT,9177.4,9295,8700,8716,3000.43671289,27066991.1060376
1590192000,2020-05-23 00:00:00,BTC/USDT,9168,9307.1,9077.9,9177.3,1631.54670298,15010214.0624925
1590105600,2020-05-22 00:00:00,BTC/USDT,9066.4,9271.5,8935.5,9168,2527.47254209,23049114.4200649
1590019200,2020-05-21 00:00:00,BTC/USDT,9512.5,9573.2,8815.8,9064.8,5079.2825232,46570300.919071
1589932800,2020-05-20 00:00:00,BTC/USDT,9777.2,9837.7,9321.7,9512.5,2993.9891806,28786425.2279424
1589846400,2020-05-19 00:00:00,BTC/USDT,9731.2,9895.1,9476.6,9777.2,3120.76719588,30215416.7984348
1589760000,2020-05-18 00:00:00,BTC/USDT,9679.4,9946.3,9486.5,9731.2,3423.0116475,33246175.5907202
1589673600,2020-05-17 00:00:00,BTC/USDT,9381.4,9880.7,9325.4,9679.3,2252.78548872,21760221.2974744
1589587200,2020-05-16 00:00:00,BTC/USDT,9316.2,9582.8,9223.9,9382.4,2348.4399918,22091623.6462819
1589500800,2020-05-15 00:00:00,BTC/USDT,9791.3,9843.4,9121.3,9318.4,5711.84027458,54085114.494795
1589414400,2020-05-14 00:00:00,BTC/USDT,9307.9,9931.8,9257.6,9790.7,5353.35706526,51588162.7924328
1589328000,2020-05-13 00:00:00,BTC/USDT,8810.5,9397.3,8790.8,9307.2,3542.30189723,32231739.1849339
1589241600,2020-05-12 00:00:00,BTC/USDT,8561.2,8973.2,8529.6,8810.5,3768.9337369,33061071.190061
1589155200,2020-05-11 00:00:00,BTC/USDT,8724.7,9161.1,8198.7,8560.9,10408.13387229,90198703.447615
1589068800,2020-05-10 00:00:00,BTC/USDT,9537.3,9566.4,8000,8725.6,8008.11377362,69392679.9810218
1588982400,2020-05-09 00:00:00,BTC/USDT,9797.8,9910.1,9523,9538.2,3181.27165556,30867221.4980346
1588896000,2020-05-08 00:00:00,BTC/USDT,9981.2,10031.1,9718,9797.8,3446.39735922,34125127.5022251
1588809600,2020-05-07 00:00:00,BTC/USDT,9146,10049.8,9030.9,9983.5,5334.43932954,51022081.0617072
1588723200,2020-05-06 00:00:00,BTC/USDT,9021.2,9397.8,8911.6,9145.9,4109.87151248,37722727.8866608
1588636800,2020-05-05 00:00:00,BTC/USDT,8871.5,9107.7,8756,9021.1,2600.14035198,23221444.5446223
1588550400,2020-05-04 00:00:00,BTC/USDT,8892.1,8948.7,8521,8870.5,3527.26424821,30837060.3955327
1588464000,2020-05-03 00:00:00,BTC/USDT,8971.6,9195.1,8718.3,8892.1,3691.46739184,33103252.7252909
1588377600,2020-05-02 00:00:00,BTC/USDT,8826.4,9010.1,8755.1,8971.1,2216.61074977,19676652.9789112
1588291200,2020-05-01 00:00:00,BTC/USDT,8623.7,9055.6,8617.1,8826.3,3802.51904461,33480421.2995243
1588204800,2020-04-30 00:00:00,BTC/USDT,8777.5,9455.9,8388,8624.3,8624.81918911,76967745.0160566
1588118400,2020-04-29 00:00:00,BTC/USDT,7740.4,8964,7710.9,8777.6,6237.75443444,52463607.0138654
1588032000,2020-04-28 00:00:00,BTC/USDT,7772.2,7776.3,7660.7,7740.3,1400.41213207,10808620.9087012
1587945600,2020-04-27 00:00:00,BTC/USDT,7692.9,7793,7624.5,7771.8,1868.14951424,14390225.6362838
1587859200,2020-04-26 00:00:00,BTC/USDT,7543.1,7700,7490,7692.8,1666.19131038,12668979.1314668
1587772800,2020-04-25 00:00:00,BTC/USDT,7503.9,7700,7438,7543,1872.99387261,14117424.7588261
1587686400,2020-04-24 00:00:00,BTC/USDT,7484.1,7610,7396.3,7503.9,1597.06357159,11999199.4923461
1587600000,2020-04-23 00:00:00,BTC/USDT,7125.6,7743.4,7005,7484,3084.91452268,22605348.5346284
1587513600,2020-04-22 00:00:00,BTC/USDT,6841.5,7152.8,6818.8,7125.5,1372.8794875,9629088.90469805
1587427200,2020-04-21 00:00:00,BTC/USDT,6828.7,6940.5,6760,6843.1,1606.02637962,11010857.5086581
1587340800,2020-04-20 00:00:00,BTC/USDT,7120.7,7210.9,6751.9,6828.6,2402.36229614,16732007.2764342
1587254400,2020-04-19 00:00:00,BTC/USDT,7248.8,7262.9,7055.5,7120.7,1256.39664658,8994522.02160021
1587168000,2020-04-18 00:00:00,BTC/USDT,7027,7291,7016.3,7248.8,1284.63615237,9213043.58625046
1587081600,2020-04-17 00:00:00,BTC/USDT,7101.3,7144.9,6953.5,7026.3,1470.81685388,10388113.3351056
1586995200,2020-04-16 00:00:00,BTC/USDT,6621.7,7186.5,6475.9,7101,2629.64127634,18215756.0285698
1586908800,2020-04-15 00:00:00,BTC/USDT,6868.4,6931.3,6607.8,6621.9,1775.92421944,12014013.6787156
1586822400,2020-04-14 00:00:00,BTC/USDT,6838,6974.2,6760,6869.5,1548.79355446,10645655.5910937
1586736000,2020-04-13 00:00:00,BTC/USDT,6901.6,6901.6,6571,6838.1,2524.56769739,17006426.2144903
1586649600,2020-04-12 00:00:00,BTC/USDT,6878,7180.4,6780,6901.6,1932.48627629,13484818.0233126
1586563200,2020-04-11 00:00:00,BTC/USDT,6859,6940.1,6762.4,6878.1,1539.54064089,10559929.9437063
1586476800,2020-04-10 00:00:00,BTC/USDT,7283.5,7293.4,6740.1,6859,3081.59910192,21393432.0163814
1586390400,2020-04-09 00:00:00,BTC/USDT,7359.7,7371.6,6851,7284.9,2076.13186047,15121575.8849006
1586304000,2020-04-08 00:00:00,BTC/USDT,7198,7419.9,7127.7,7359.7,2702.06833782,19711882.2269837
1586217600,2020-04-07 00:00:00,BTC/USDT,7329.8,7459.9,7076,7197.9,3799.99334732,27716900.3404106
1586131200,2020-04-06 00:00:00,BTC/USDT,6771.8,7350,6766.1,7329.5,2702.68211891,19128356.9540997
1586044800,2020-04-05 00:00:00,BTC/USDT,6856.4,6892.1,6672.4,6772.2,1579.96635701,10722032.1161459
1585958400,2020-04-04 00:00:00,BTC/USDT,6734,7013.3,6650.2,6856.4,2460.79371155,16708372.2230467
1585872000,2020-04-03 00:00:00,BTC/USDT,6794.6,7040,6604.5,6736.2,3811.34417156,26022868.822658
1585785600,2020-04-02 00:00:00,BTC/USDT,6642.7,7203,6541,6794.6,4050.91954989,27541639.1261567
1585699200,2020-04-01 00:00:00,BTC/USDT,6410.8,6678,6151.9,6642.7,3064.08826173,19440128.323059
1585612800,2020-03-31 00:00:00,BTC/USDT,6395,6520,6288,6409.7,2045.4639793,13159710.9429265
1585526400,2020-03-30 00:00:00,BTC/USDT,5881.3,6600,5860,6394.9,2844.03376661,17904828.4010831
1585440000,2020-03-29 00:00:00,BTC/USDT,6239.8,6266,5871.5,5881.2,1994.75867267,12049077.5332107
1585353600,2020-03-28 00:00:00,BTC/USDT,6358,6358,6027.5,6242.4,3133.26968023,19448682.9780421
1585267200,2020-03-27 00:00:00,BTC/USDT,6733.2,6843.7,6272.1,6358,2407.75149128,15953502.9701921
1585180800,2020-03-26 00:00:00,BTC/USDT,6673,6776.5,6412.2,6733.2,2241.27102381,14921480.0497349
1585094400,2020-03-25 00:00:00,BTC/USDT,6746.4,6950.3,6429.3,6673,3072.71947914,20429947.6329025
1585008000,2020-03-24 00:00:00,BTC/USDT,6467.1,6827.2,6361.5,6746.4,3642.59287288,24105486.682607
1584921600,2020-03-23 00:00:00,BTC/USDT,5815.4,6589.7,5692.8,6469,4089.55773919,25242917.5442137
1584835200,2020-03-22 00:00:00,BTC/USDT,6188.3,6402,5720,5815.8,3764.04790529,22804757.3030166
1584748800,2020-03-21 00:00:00,BTC/USDT,6205.6,6450.9,5864,6191.1,4072.8410034,25145709.5738931
1584662400,2020-03-20 00:00:00,BTC/USDT,6162.2,6901.7,5661.9,6204.4,5948.95444901,37752569.8247581
1584576000,2020-03-19 00:00:00,BTC/USDT,5394,6397.7,5254.4,6162.2,4433.01528211,26041132.7677002
1584489600,2020-03-18 00:00:00,BTC/USDT,5316.8,5434.6,5000,5394.8,3415.91132435,17940239.5004168
1584403200,2020-03-17 00:00:00,BTC/USDT,5028.8,5532,4926.1,5316.7,3451.65990323,18269210.0805145
1584316800,2020-03-16 00:00:00,BTC/USDT,5361.1,5365.4,4445,5027.3,5459.54705667,26797090.8526321
1584230400,2020-03-15 00:00:00,BTC/USDT,5176.6,5915,5102,5359.7,2990.10573374,16138877.7363088
1584144000,2020-03-14 00:00:00,BTC/USDT,5577.6,5636,5057.6,5175.8,3808.1681546,20500724.7602028
1584057600,2020-03-13 00:00:00,BTC/USDT,4811.8,5950,3800,5576.3,12561.67730242,64233445.3739184
1583971200,2020-03-12 00:00:00,BTC/USDT,7933.2,7960.4,4448.6,4802.9,8901.93085483,55248355.7864665
1583884800,2020-03-11 00:00:00,BTC/USDT,7895.4,8000,7590,7933.2,1467.28926861,11450174.1586465
1583798400,2020-03-10 00:00:00,BTC/USDT,7931.4,8147.1,7736.9,7895.3,1718.30904912,13650591.3694245
1583712000,2020-03-09 00:00:00,BTC/USDT,8035,8175.2,7636.3,7931.3,2635.87274638,20704818.4846105
1583625600,2020-03-08 00:00:00,BTC/USDT,8889.9,8889.9,8001.1,8036.5,1703.1688193,14397155.0091623
1583539200,2020-03-07 00:00:00,BTC/USDT,9133.9,9184.9,8789.8,8889.9,836.48591636,7525135.26119027
1583452800,2020-03-06 00:00:00,BTC/USDT,9056.2,9168.7,8989.1,9134.3,972.88218808,8833554.54297402
1583366400,2020-03-05 00:00:00,BTC/USDT,8750.8,9153.1,8750.7,9056.9,1689.18485548,15218448.7150012
1583280000,2020-03-04 00:00:00,BTC/USDT,8761.2,8847.1,8655.7,8750.7,1396.36280396,12219240.2376687
1583193600,2020-03-03 00:00:00,BTC/USDT,8910.2,8915,8656,8761.2,1474.93620487,12950393.3124709
1583107200,2020-03-02 00:00:00,BTC/USDT,8531,8963.4,8499.8,8910.2,1343.53030318,11779280.5084774
1583020800,2020-03-01 00:00:00,BTC/USDT,8524.4,8746.2,8421.5,8530.9,1219.85982846,10434292.5608299
1582934400,2020-02-29 00:00:00,BTC/USDT,8691.9,8788.9,8516,8527.1,981.59259977,8517016.32886991
1582848000,2020-02-28 00:00:00,BTC/USDT,8820.6,8899.5,8443,8691.7,1704.66783213,14769104.4180521
1582761600,2020-02-27 00:00:00,BTC/USDT,8787.8,8971.2,8531,8821.4,1934.0172443,16987114.4043655
1582675200,2020-02-26 00:00:00,BTC/USDT,9318.6,9380,8625,8787.2,2536.27085227,22851721.3252328
1582588800,2020-02-25 00:00:00,BTC/USDT,9658.5,9671.5,9257,9318.4,1593.63713086,15100257.3924659
1582502400,2020-02-24 00:00:00,BTC/USDT,9939.9,9987.9,9460,9658.5,1140.75574912,11071180.045541
1582416000,2020-02-23 00:00:00,BTC/USDT,9649.8,9983.3,9649.4,9939.8,883.88061563,8715152.00733642
1582329600,2020-02-22 00:00:00,BTC/USDT,9678.7,9700,9557,9649.8,556.05033216,5360613.2735793
1582243200,2020-02-21 00:00:00,BTC/USDT,9597.3,9754.9,9472.8,9678.6,787.39472965,7615912.7473041
1582156800,2020-02-20 00:00:00,BTC/USDT,9597.3,9690.2,9409,9596.1,1411.24482182,13515178.1039846
1582070400,2020-02-19 00:00:00,BTC/USDT,10166.5,10251.2,9366,9597.2,1503.64605023,14995327.1475456
1581984000,2020-02-18 00:00:00,BTC/USDT,9705.6,10246.5,9590,10163.9,1269.14800804,12518601.3307415
1581897600,2020-02-17 00:00:00,BTC/USDT,9924.1,9959,9457.4,9702.6,1472.35279654,14271208.2968783
1581811200,2020-02-16 00:00:00,BTC/USDT,9906.3,10048.7,9532.4,9924.1,1553.6571236,15330510.1246732
1581724800,2020-02-15 00:00:00,BTC/USDT,10343.9,10371.7,9823.5,9906.3,1424.06668184,14332845.2765799
1581638400,2020-02-14 00:00:00,BTC/USDT,10234.1,10375,10111.3,10343.8,1090.92395012,11186005.071047
1581552000,2020-02-13 00:00:00,BTC/USDT,10330.8,10496.5,10096,10234,1697.98660709,17438592.1255322
1581465600,2020-02-12 00:00:00,BTC/USDT,10222.4,10445,10091.6,10330,1459.22112841,15051293.0834954
1581379200,2020-02-11 00:00:00,BTC/USDT,9853.3,10317,9715.6,10222.5,1536.23683928,15344763.4470182
1581292800,2020-02-10 00:00:00,BTC/USDT,10155.9,10192.9,9766.8,9853.2,1493.3443641,14816948.7064282
1581206400,2020-02-09 00:00:00,BTC/USDT,9895.3,10172,9883.3,10155.9,1296.64915137,13055741.814373
1581120000,2020-02-08 00:00:00,BTC/USDT,9819.5,9934.4,9667,9895.3,1145.56049332,11235989.1035823
1581033600,2020-02-07 00:00:00,BTC/USDT,9773.9,9880.2,9738.1,9819.5,1148.05232402,11247677.3433534
1580947200,2020-02-06 00:00:00,BTC/USDT,9611.4,9863.2,9530.1,9773.9,1479.78287354,14368859.0211905
1580860800,2020-02-05 00:00:00,BTC/USDT,9195.5,9731.1,9179.8,9611.3,1504.08392496,14257123.1061071
1580774400,2020-02-04 00:00:00,BTC/USDT,9296.7,9348.1,9100.5,9195.4,1319.0983205,12154295.1714367
1580688000,2020-02-03 00:00:00,BTC/USDT,9332.4,9600,9241.5,9297.2,1236.53085492,11574061.8779918
1580601600,2020-02-02 00:00:00,BTC/USDT,9385.5,9471.9,9139,9332.8,1306.09879514,12235097.1759708
1580515200,2020-02-01 00:00:00,BTC/USDT,9350.8,9460.1,9300,9385.5,962.8014745,9037265.44018476
1580428800,2020-01-31 00:00:00,BTC/USDT,9514.7,9528.6,9212,9350.1,1068.90311386,10001136.5759793
1580342400,2020-01-30 00:00:00,BTC/USDT,9304.7,9635,9212.6,9514.7,1685.77454439,15857611.4279441
1580256000,2020-01-29 00:00:00,BTC/USDT,9375.5,9445.2,9236.7,9303.8,1542.5095619,14408275.0652992
1580169600,2020-01-28 00:00:00,BTC/USDT,8911,9394.1,8888.8,9375,1880.77573275,17054895.7186772
1580083200,2020-01-27 00:00:00,BTC/USDT,8614,8998.8,8577.8,8911.3,1521.43964073,13356411.4978529
1579996800,2020-01-26 00:00:00,BTC/USDT,8341.2,8619.6,8300.8,8614,959.17170668,8133013.91303084
1579910400,2020-01-25 00:00:00,BTC/USDT,8438,8446.6,8275.8,8341.2,710.91727559,5929845.05283844
1579824000,2020-01-24 00:00:00,BTC/USDT,8408.9,8524.5,8242,8437.9,1210.26701842,10154882.6848568
1579737600,2020-01-23 00:00:00,BTC/USDT,8680.4,8687,8306.6,8409,1405.07680315,11874690.4139424
1579651200,2020-01-22 00:00:00,BTC/USDT,8734.6,8811.6,8600,8680.4,791.8780451,6877652.25721766
1579564800,2020-01-21 00:00:00,BTC/USDT,8642.9,8775.8,8452.2,8734.6,1047.23441432,9066191.68180823
1579478400,2020-01-20 00:00:00,BTC/USDT,8704.6,8750.5,8529.2,8642.9,1060.90580204,9180581.62293879
1579392000,2020-01-19 00:00:00,BTC/USDT,8916.4,9197.8,8442.1,8704.5,1749.32554708,15392156.5091455
1579305600,2020-01-18 00:00:00,BTC/USDT,8913.5,8988.3,8808.9,8916.3,1082.61905287,9636867.2753764
1579219200,2020-01-17 00:00:00,BTC/USDT,8723,9030.2,8674.8,8913.5,1472.01358152,13069376.6709707
1579132800,2020-01-16 00:00:00,BTC/USDT,8822.1,8855,8593.7,8723,1292.63179046,11230993.9095195
1579046400,2020-01-15 00:00:00,BTC/USDT,8819.5,8916.8,8567.4,8823.3,2160.29002192,18926151.3257064
1578960000,2020-01-14 00:00:00,BTC/USDT,8107.8,8878.4,8107.8,8819.4,3013.28253034,25876823.3448353
1578873600,2020-01-13 00:00:00,BTC/USDT,8184.6,8195,8061,8107.3,768.28038382,6232728.76376024
1578787200,2020-01-12 00:00:00,BTC/USDT,8026.2,8198.3,7962.6,8184.5,1009.80210019,8193632.50243181
1578700800,2020-01-11 00:00:00,BTC/USDT,8193.8,8282.4,7992.4,8026,1625.92471765,13206449.7837375
1578614400,2020-01-10 00:00:00,BTC/USDT,7820.8,8198.3,7682,8192.4,1996.10480514,15845007.4880613
1578528000,2020-01-09 00:00:00,BTC/USDT,8053.6,8055.6,7746.4,7820.7,1492.70984161,11782080.1029285
1578441600,2020-01-08 00:00:00,BTC/USDT,8150,8458,7878.4,8053,2573.43365421,21202644.440684
1578355200,2020-01-07 00:00:00,BTC/USDT,7758.5,8206.4,7727.9,8150.2,2019.63995381,16044232.8131142
1578268800,2020-01-06 00:00:00,BTC/USDT,7359.7,7792,7348.8,7758.1,1305.75817505,9871374.04967345
1578182400,2020-01-05 00:00:00,BTC/USDT,7355.9,7490,7320.7,7359.9,948.49158211,7052092.33629712
1578096000,2020-01-04 00:00:00,BTC/USDT,7344.6,7399,7271.5,7355.3,695.82029578,5098636.40106947
1578009600,2020-01-03 00:00:00,BTC/USDT,6964.8,7397.7,6867,7346.2,1325.68323596,9586603.9013967
1577923200,2020-01-02 00:00:00,BTC/USDT,7200.3,7210.6,6933.3,6964.8,834.20379871,5900888.09891126
1577836800,2020-01-01 00:00:00,BTC/USDT,7196.2,7251.8,7176.1,7200.2,370.5940609,2675031.71774307
1577750400,2019-12-31 00:00:00,BTC/USDT,7245.4,7320.9,7141.8,7196.1,482.75420332,3483587.26361947
1577664000,2019-12-30 00:00:00,BTC/USDT,7391,7403.8,7216.3,7245.4,462.80512991,3382448.74055141
1577577600,2019-12-29 00:00:00,BTC/USDT,7313.8,7523.5,7287.6,7391,564.40125214,4168295.9404292
1577491200,2019-12-28 00:00:00,BTC/USDT,7254.8,7358,7242.1,7313.7,438.98720827,3209975.61022359
1577404800,2019-12-27 00:00:00,BTC/USDT,7203.5,7272.6,7090.7,7254.2,522.92777595,3769447.91224598
1577318400,2019-12-26 00:00:00,BTC/USDT,7202.3,7429,7157,7203.5,466.20616277,3380937.65516021
1577232000,2019-12-25 00:00:00,BTC/USDT,7256.5,7268.7,7129.3,7202.2,552.55048173,3988510.92795766
1577145600,2019-12-24 00:00:00,BTC/USDT,7320.2,7428.3,7164,7258,710.36009884,5181530.44763259
1577059200,2019-12-23 00:00:00,BTC/USDT,7500.2,7691.8,7268.3,7320.1,1257.30657288,9429979.00972367
1576972800,2019-12-22 00:00:00,BTC/USDT,7132.9,7503.1,7123.7,7499.5,590.71570733,4302909.6159275
1576886400,2019-12-21 00:00:00,BTC/USDT,7186.5,7188.9,7107.9,7133,357.82442983,2556498.8916133
1576800000,2019-12-20 00:00:00,BTC/USDT,7149.8,7212.8,7082.3,7186.4,606.19919468,4335820.15330294
1576713600,2019-12-19 00:00:00,BTC/USDT,7277.4,7360.4,7049,7149.7,865.3773297,6188752.25123148
1576627200,2019-12-18 00:00:00,BTC/USDT,6623.1,7441,6437,7275.6,1139.47828532,7783583.89086554
1576540800,2019-12-17 00:00:00,BTC/USDT,6893,6937.6,6565,6622.9,702.67120721,4745728.69930664
1576454400,2019-12-16 00:00:00,BTC/USDT,7118.5,7250,6831,6892.9,524.63258537,3681715.63236776
