https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1597363200,2020-08-14 00:00:00,ETH/USDT,424.44,444.38,417.25,438.1,108792.09152228,46914656.1101726686
1597276800,2020-08-13 00:00:00,ETH/USDT,387.16,431.48,376.2,424.43,141673.79875427,56930643.1807647613
1597190400,2020-08-12 00:00:00,ETH/USDT,379.02,389.19,366.02,387.12,69061.36814108,26237972.2966563386
1597104000,2020-08-11 00:00:00,ETH/USDT,395.39,398.13,366.71,379.02,87291.0488519,33541885.7626087462
1597017600,2020-08-10 00:00:00,ETH/USDT,390.03,399,385.1,395.39,62372.7546353,24612950.735374465
1596931200,2020-08-09 00:00:00,ETH/USDT,397.01,399.91,383.8,390.03,58799.29024345,23036344.0767703591
1596844800,2020-08-08 00:00:00,ETH/USDT,379.36,397.01,375.92,397,60455.80967413,23340521.4698981915
1596758400,2020-08-07 00:00:00,ETH/USDT,394.97,398.28,361,379.36,98532.90820622,37590267.60282373
1596672000,2020-08-06 00:00:00,ETH/USDT,400.76,403.6,391,394.96,64192.76518103,25454728.0898976331
1596585600,2020-08-05 00:00:00,ETH/USDT,389.64,406.88,384.22,400.76,84111.77649061,33280296.6279672346
1596499200,2020-08-04 00:00:00,ETH/USDT,385.88,402.99,350,389.64,107125.18423708,41811738.0852559478
1596412800,2020-08-03 00:00:00,ETH/USDT,372.4,397.9,367.01,385.8,119659.01093775,46299177.3357351013
1596326400,2020-08-02 00:00:00,ETH/USDT,387,415.85,292,372.39,235418.80678424,89058089.843762123
1596240000,2020-08-01 00:00:00,ETH/USDT,346.31,392.64,343.25,387,128671.14390497,47260103.2575500613
1596153600,2020-07-31 00:00:00,ETH/USDT,334.87,349.4,328.56,346.35,90987.18522882,30999727.2935962823
1596067200,2020-07-30 00:00:00,ETH/USDT,317.72,341.77,314.12,335.11,106183.88403811,34442159.6343138845
1595980800,2020-07-29 00:00:00,ETH/USDT,316.77,325,312.48,317.79,86147.19046954,27618261.521972868
1595894400,2020-07-28 00:00:00,ETH/USDT,321.9,326.74,305.75,316.81,121825.80852673,38642516.7689316046
1595808000,2020-07-27 00:00:00,ETH/USDT,310.98,332.97,310.92,321.82,163773.22882384,52838316.3887536278
1595721600,2020-07-26 00:00:00,ETH/USDT,305.37,318.8,299.14,311,99211.87548602,30615464.6281023779
1595635200,2020-07-25 00:00:00,ETH/USDT,279.22,308.86,279.16,305.37,108586.62438405,31707048.1768655239
1595548800,2020-07-24 00:00:00,ETH/USDT,275.32,287.27,268.01,279.25,83828.18912748,23281831.499519829
1595462400,2020-07-23 00:00:00,ETH/USDT,263.79,279.89,259.74,275.32,84400.21630819,22763424.0491925406
1595376000,2020-07-22 00:00:00,ETH/USDT,245.58,270,241.61,263.78,59951.22104165,15138131.0979578184
1595289600,2020-07-21 00:00:00,ETH/USDT,236.01,246.56,235.58,245.57,34639.56719538,8393658.0492644598
1595203200,2020-07-20 00:00:00,ETH/USDT,239.04,239.68,234.18,236,29990.03923753,7127340.6050955145
1595116800,2020-07-19 00:00:00,ETH/USDT,235.71,239.67,233.1,239.03,20596.95821802,4846056.2375991118
1595030400,2020-07-18 00:00:00,ETH/USDT,232.7,236.88,232.33,235.71,15234.59475381,3569348.0395895492
1594944000,2020-07-17 00:00:00,ETH/USDT,233.65,234.78,231.73,232.7,25363.57369434,5916388.6463559575
1594857600,2020-07-16 00:00:00,ETH/USDT,238.61,239.4,230.13,233.64,45655.99876116,10660726.2701914096
1594771200,2020-07-15 00:00:00,ETH/USDT,240.43,241.39,236.93,238.61,26677.83554687,6375876.6995634066
1594684800,2020-07-14 00:00:00,ETH/USDT,239.55,242.08,236.9,240.42,39744.45325832,9512465.9011938392
1594598400,2020-07-13 00:00:00,ETH/USDT,242.77,245.16,237.31,239.55,46815.95760889,11330526.0409210811
1594512000,2020-07-12 00:00:00,ETH/USDT,239.12,243.88,236.52,242.8,36185.7929926,8668166.1749338112
1594425600,2020-07-11 00:00:00,ETH/USDT,241.19,241.6,237.6,239.12,21920.34723935,5251790.2318583352
1594339200,2020-07-10 00:00:00,ETH/USDT,242.1,242.3,235.5,241.16,35352.98768047,8460011.7084560734
1594252800,2020-07-09 00:00:00,ETH/USDT,246.97,247.77,238,242.11,46537.13227396,11315607.5587596801
1594166400,2020-07-08 00:00:00,ETH/USDT,239.3,248.87,237.85,246.96,53360.88463353,12988402.8973820142
1594080000,2020-07-07 00:00:00,ETH/USDT,241.62,243.69,234.57,239.28,59485.84569173,14201598.0484503573
1593993600,2020-07-06 00:00:00,ETH/USDT,227.55,242.01,226.94,241.61,59458.22844791,14023387.2036408614
1593907200,2020-07-05 00:00:00,ETH/USDT,229.12,229.77,223.34,227.55,23297.1243015,5269569.0989029349
1593820800,2020-07-04 00:00:00,ETH/USDT,224.91,230.7,224.51,229.11,18373.99683372,4173687.4270420742
1593734400,2020-07-03 00:00:00,ETH/USDT,226.45,228.13,224.26,224.91,19297.40764164,4372672.023339129
1593648000,2020-07-02 00:00:00,ETH/USDT,230.97,231.98,222.95,226.4,37583.15605603,8552752.9229823292
1593561600,2020-07-01 00:00:00,ETH/USDT,225.57,232.65,224.14,230.92,42331.19507593,9667878.8592627456
1593475200,2020-06-30 00:00:00,ETH/USDT,227.93,228.72,223,225.58,31755.24231115,7169598.0974026285
1593388800,2020-06-29 00:00:00,ETH/USDT,224.95,229.95,221.33,227.94,33840.27419356,7623635.5741404657
1593302400,2020-06-28 00:00:00,ETH/USDT,221.01,227.84,218,224.96,31593.8740971,7063255.6825207987
1593216000,2020-06-27 00:00:00,ETH/USDT,229.65,231.32,215.42,221.01,43118.5429268,9634833.3371279317
1593129600,2020-06-26 00:00:00,ETH/USDT,232.51,233.54,227.78,229.62,30688.59932996,7072114.5075392479
1593043200,2020-06-25 00:00:00,ETH/USDT,234.58,235.35,227.57,232.51,35813.60201752,8319925.8052095447
1592956800,2020-06-24 00:00:00,ETH/USDT,243.13,249.87,231.07,234.6,56725.80944508,13559987.4365951714
1592870400,2020-06-23 00:00:00,ETH/USDT,243.13,244.82,240.58,243.13,25772.01785926,6253455.2824981532
1592784000,2020-06-22 00:00:00,ETH/USDT,228.1,246.71,227.57,243.13,42749.76139103,10231739.1581585191
1592697600,2020-06-21 00:00:00,ETH/USDT,228.86,231.38,227.24,228.09,12033.10371101,2762656.2592786185
1592611200,2020-06-20 00:00:00,ETH/USDT,229.03,230.77,226,228.84,16834.24700398,3842307.5517325845
1592524800,2020-06-19 00:00:00,ETH/USDT,231.36,232,226.09,229.03,29448.44150332,6751984.3501390242
1592438400,2020-06-18 00:00:00,ETH/USDT,233.82,234.6,228.01,231.36,20874.62969128,4837276.9324386544
1592352000,2020-06-17 00:00:00,ETH/USDT,235.35,237.33,227.76,233.81,39107.58435676,9102470.2043002878
1592265600,2020-06-16 00:00:00,ETH/USDT,230.86,235.86,228.78,235.34,33873.72540192,7898792.3902147464
1592179200,2020-06-15 00:00:00,ETH/USDT,231.78,233.49,218.29,230.87,56397.20455279,12771794.6329807817
1592092800,2020-06-14 00:00:00,ETH/USDT,238.12,238.53,229.9,231.78,19301.4309329,4523886.0829886823
1592006400,2020-06-13 00:00:00,ETH/USDT,237.6,238.69,234.71,238.13,13582.88781935,3215999.398290645
1591920000,2020-06-12 00:00:00,ETH/USDT,230.54,239.37,228.43,237.6,30071.8454114,7068695.2497094543
1591833600,2020-06-11 00:00:00,ETH/USDT,247.71,249.99,226,230.55,65694.51414152,15566712.6304259915
1591747200,2020-06-10 00:00:00,ETH/USDT,243.84,250.18,242,247.71,29213.72515109,7177917.9877510079
1591660800,2020-06-09 00:00:00,ETH/USDT,246.36,249.75,238.4,243.83,26950.44058438,6564493.3834590756
1591574400,2020-06-08 00:00:00,ETH/USDT,244.53,247.68,241.02,246.36,20342.1842571,4957729.2418033426
1591488000,2020-06-07 00:00:00,ETH/USDT,241.95,245.16,234.9,244.52,40788.67855185,9787905.7743008461
1591401600,2020-06-06 00:00:00,ETH/USDT,240.08,244.64,237.95,241.98,25565.81893751,6163682.7583326297
1591315200,2020-06-05 00:00:00,ETH/USDT,243.2,247.81,238.98,240.13,41027.69378355,9961714.8714150524
1591228800,2020-06-04 00:00:00,ETH/USDT,244.55,246.6,236.21,243.27,54278.09424321,13153490.1251187169
1591142400,2020-06-03 00:00:00,ETH/USDT,237.72,245.04,233.23,244.54,34152.58318009,8165816.5236492743
1591056000,2020-06-02 00:00:00,ETH/USDT,248.19,253.59,225.48,237.91,78974.24955076,18876731.4034071991
1590969600,2020-06-01 00:00:00,ETH/USDT,231.6,250.45,230.69,248.2,70329.46356576,17021607.6818313235
1590883200,2020-05-31 00:00:00,ETH/USDT,243.66,245.37,229.9,231.62,63131.12013118,14948615.7986849752
1590796800,2020-05-30 00:00:00,ETH/USDT,220.6,247,218.8,243.68,67663.66636719,15885102.9553750975
1590710400,2020-05-29 00:00:00,ETH/USDT,220.32,225,217.62,220.6,37524.77941051,8289165.7685506399
1590624000,2020-05-28 00:00:00,ETH/USDT,208.27,220.46,204.6,220.33,39233.10403305,8288437.4516052374
1590537600,2020-05-27 00:00:00,ETH/USDT,200.88,208.39,200.73,208.26,24212.30094127,4968014.0898985237
1590451200,2020-05-26 00:00:00,ETH/USDT,204.22,204.96,196.86,200.9,30925.5940057,6220525.4099142232
1590364800,2020-05-25 00:00:00,ETH/USDT,199.83,205.69,198.08,204.12,28157.25634881,5713376.1148826379
1590278400,2020-05-24 00:00:00,ETH/USDT,206.62,210.52,199.53,199.85,34764.77804666,7145240.6366695208
1590192000,2020-05-23 00:00:00,ETH/USDT,207.29,211.18,204.67,206.61,19876.29690109,4130986.1886841561
1590105600,2020-05-22 00:00:00,ETH/USDT,198.74,209.11,196.27,207.29,35838.95167344,7274154.2976213056
1590019200,2020-05-21 00:00:00,ETH/USDT,209.98,211.62,191.76,198.76,83420.98747181,16806934.4325806424
1589932800,2020-05-20 00:00:00,ETH/USDT,214.53,215.59,203.54,209.92,60089.71252329,12726422.054389955
1589846400,2020-05-19 00:00:00,ETH/USDT,214.89,215.93,209.29,214.53,33167.67442652,7049387.3240403218
1589760000,2020-05-18 00:00:00,ETH/USDT,207,217.02,206.99,214.87,42074.48140366,8957927.9983053688
1589673600,2020-05-17 00:00:00,ETH/USDT,200.5,209.8,199.73,207.01,25698.57340198,5280751.2874389822
1589587200,2020-05-16 00:00:00,ETH/USDT,194.85,203.73,193.23,200.5,25947.02390664,5182013.2846792541
1589500800,2020-05-15 00:00:00,ETH/USDT,203.28,204.03,191.46,194.88,43165.41136814,8532593.5301744548
1589414400,2020-05-14 00:00:00,ETH/USDT,199.62,206,195.66,203.18,48192.56980297,9693811.331661117
1589328000,2020-05-13 00:00:00,ETH/USDT,189.76,200.85,188.41,199.61,32121.14415545,6264891.0760895755
1589241600,2020-05-12 00:00:00,ETH/USDT,185.75,192.17,185.55,189.8,33008.87184557,6246128.3941326881
1589155200,2020-05-11 00:00:00,ETH/USDT,187.59,193.44,176.23,185.73,81768.74161161,15167139.3696175982
1589068800,2020-05-10 00:00:00,ETH/USDT,210.13,210.13,180,187.63,66514.42322995,12570452.2320136037
1588982400,2020-05-09 00:00:00,ETH/USDT,211.31,214.5,208.4,210.08,23932.35693803,5071583.3984882849
1588896000,2020-05-08 00:00:00,ETH/USDT,211.98,216.57,206.9,211.32,30380.00117005,6443159.2242876783
1588809600,2020-05-07 00:00:00,ETH/USDT,198.91,215,195.72,211.87,46374.65468247,9606994.6072825942
1588723200,2020-05-06 00:00:00,ETH/USDT,205.31,210.72,196.75,199.07,40582.50476887,8367154.1163406576
1588636800,2020-05-05 00:00:00,ETH/USDT,206.5,211.64,201.29,205.31,33684.76316573,6931589.8639091129
1588550400,2020-05-04 00:00:00,ETH/USDT,209.88,210.61,194.85,206.61,48837.07489397,9879156.926220652
1588464000,2020-05-03 00:00:00,ETH/USDT,213.91,219.06,205.02,209.82,31347.59172598,6658662.624512008
1588377600,2020-05-02 00:00:00,ETH/USDT,212.04,215.41,210.41,213.91,16113.01201826,3432398.5424763798
1588291200,2020-05-01 00:00:00,ETH/USDT,206.13,217.04,206.02,212.06,35174.19795284,7438468.3799848521
1588204800,2020-04-30 00:00:00,ETH/USDT,215.38,227.2,201.52,206.18,91075.11767125,19504184.7871812194
1588118400,2020-04-29 00:00:00,ETH/USDT,196.24,218.79,196.24,215.37,65448.67873486,13741243.3109889005
1588032000,2020-04-28 00:00:00,ETH/USDT,196.36,197.51,192.34,196.24,23883.30375562,4665688.4178414639
1587945600,2020-04-27 00:00:00,ETH/USDT,197.42,199,189.62,196.37,37497.5170681,7306925.7164735663
1587859200,2020-04-26 00:00:00,ETH/USDT,194.22,199.93,192.38,197.46,36189.11447139,7075711.2185593195
1587772800,2020-04-25 00:00:00,ETH/USDT,187.6,198.12,185.8,194.22,35668.92385857,6877134.1934453306
1587686400,2020-04-24 00:00:00,ETH/USDT,185.55,189.85,184.7,187.6,30254.21356528,5675314.4499862995
1587600000,2020-04-23 00:00:00,ETH/USDT,182.72,193.51,178.24,185.57,52177.53516876,9697357.8037826993
1587513600,2020-04-22 00:00:00,ETH/USDT,170.7,183.87,169.88,182.71,28387.19290552,5053706.9039023328
1587427200,2020-04-21 00:00:00,ETH/USDT,170.28,174.68,168.05,170.71,31851.06050979,5452414.6975416509
1587340800,2020-04-20 00:00:00,ETH/USDT,180.07,186.37,166.66,170.38,53018.09724973,9327256.2457310765
1587254400,2020-04-19 00:00:00,ETH/USDT,187.41,188.25,176.04,180.02,34973.33700164,6375915.0389866823
1587168000,2020-04-18 00:00:00,ETH/USDT,170.64,189.37,170.58,187.4,34064.29413469,6121238.0754034526
1587081600,2020-04-17 00:00:00,ETH/USDT,172.31,174.84,168.33,170.64,25781.87033249,4400816.4819424275
1586995200,2020-04-16 00:00:00,ETH/USDT,152.69,174.73,148.28,172.27,40150.32325026,6674604.1129797223
1586908800,2020-04-15 00:00:00,ETH/USDT,158.46,161.23,152.09,152.75,18756.79322554,2947143.3345800218
1586822400,2020-04-14 00:00:00,ETH/USDT,156.33,161.77,154.8,158.47,18111.6380969,2868002.5512545631
1586736000,2020-04-13 00:00:00,ETH/USDT,158.61,158.91,148.22,156.34,28867.5468731,4442633.8768747495
1586649600,2020-04-12 00:00:00,ETH/USDT,158.32,164.73,155.07,158.65,23220.66185584,3726724.8051615213
1586563200,2020-04-11 00:00:00,ETH/USDT,157.8,161.23,154,158.32,21663.2633497,3418548.7253887891
1586476800,2020-04-10 00:00:00,ETH/USDT,169.65,170.08,152.12,157.8,42789.63593255,6834360.2081628287
1586390400,2020-04-09 00:00:00,ETH/USDT,173.1,173.27,165.31,169.68,17839.26093196,3037143.1418916986
1586304000,2020-04-08 00:00:00,ETH/USDT,164.61,174.4,163.55,173.07,42980.14217547,7278600.3294665266
1586217600,2020-04-07 00:00:00,ETH/USDT,171.34,176.19,162.28,164.66,48010.52258943,8150530.4368204113
1586131200,2020-04-06 00:00:00,ETH/USDT,142.64,171.84,142.61,171.34,47733.76681535,7507327.9824413737
1586044800,2020-04-05 00:00:00,ETH/USDT,144.11,145.52,140.74,142.63,15605.00540679,2231019.1986325475
1585958400,2020-04-04 00:00:00,ETH/USDT,141.34,146.25,139,144.13,21531.94408198,3066453.417467493
1585872000,2020-04-03 00:00:00,ETH/USDT,141.31,146.63,137.98,141.38,29799.18038266,4243316.8308946288
1585785600,2020-04-02 00:00:00,ETH/USDT,135.65,151.11,135.07,141.4,34784.49433034,4893350.6462109564
1585699200,2020-04-01 00:00:00,ETH/USDT,132.77,136.7,128.74,135.64,18933.63584971,2503509.668344432
1585612800,2020-03-31 00:00:00,ETH/USDT,132.07,135,130.42,132.81,15468.1025852,2051219.9220959662
1585526400,2020-03-30 00:00:00,ETH/USDT,124.47,135.15,124.14,132.07,24515.2525654,3221324.2692278253
1585440000,2020-03-29 00:00:00,ETH/USDT,130.97,131.79,123.85,124.47,21305.76189656,2721604.3071839894
1585353600,2020-03-28 00:00:00,ETH/USDT,131.32,132.86,124.98,130.92,36979.42773378,4755128.5012633624
1585267200,2020-03-27 00:00:00,ETH/USDT,138.37,141.15,129.81,131.31,26853.63663833,3660175.6904637809
1585180800,2020-03-26 00:00:00,ETH/USDT,136.02,139.6,133.39,138.34,28368.79717575,3854618.1667933449
1585094400,2020-03-25 00:00:00,ETH/USDT,138.46,142.24,132.59,136.02,33670.17773513,4602215.5177364454
1585008000,2020-03-24 00:00:00,ETH/USDT,135.89,143.46,132.51,138.47,38291.12657854,5259096.9753324657
1584921600,2020-03-23 00:00:00,ETH/USDT,122.33,137.42,119.59,135.94,49472.46619076,6372401.4046842324
1584835200,2020-03-22 00:00:00,ETH/USDT,132.64,137.1,121.13,122.33,40627.9264647,5213348.3327376834
1584748800,2020-03-21 00:00:00,ETH/USDT,133.45,137.44,125.76,132.66,54926.51114474,7249019.4079598096
1584662400,2020-03-20 00:00:00,ETH/USDT,136.33,152.73,115.22,133.42,86031.21790493,11788249.2725797851
1584576000,2020-03-19 00:00:00,ETH/USDT,118.1,142.87,115.5,136.33,66717.17180816,8617253.4329373763
1584489600,2020-03-18 00:00:00,ETH/USDT,115.71,118.36,110,118.09,55568.34525106,6366509.6802829003
1584403200,2020-03-17 00:00:00,ETH/USDT,111.03,120.95,109.19,115.73,70172.1588719,8164606.6669184908
1584316800,2020-03-16 00:00:00,ETH/USDT,123.79,124.32,101.08,111.04,101445.80346164,11288680.7061284488
1584230400,2020-03-15 00:00:00,ETH/USDT,122.54,133.31,120.41,123.71,51708.77315452,6444893.8406733403
1584144000,2020-03-14 00:00:00,ETH/USDT,134.14,134.67,121.04,122.53,54780.08446019,7044334.5146425984
1584057600,2020-03-13 00:00:00,ETH/USDT,107.82,143.89,86,134.15,191467.1986172,23142349.2124466777
1583971200,2020-03-12 00:00:00,ETH/USDT,194.6,195.48,101.58,107.81,142150.59110999,20576740.05880317011
1583884800,2020-03-11 00:00:00,ETH/USDT,200.64,203.11,181.77,194.51,41532.10211655,8041676.2254766135
1583798400,2020-03-10 00:00:00,ETH/USDT,202.77,206.09,195.51,200.64,48541.77880209,9779625.2780754318
1583712000,2020-03-09 00:00:00,ETH/USDT,199.38,208.5,190,202.81,67176.59925263,13442189.9388249133
1583625600,2020-03-08 00:00:00,ETH/USDT,237.27,237.27,195.93,199.36,62371.87449553,13628450.1395926895
1583539200,2020-03-07 00:00:00,ETH/USDT,244.91,251.88,236.15,237.28,27262.98815971,6602507.5837326807
1583452800,2020-03-06 00:00:00,ETH/USDT,228.36,245.12,227.38,244.97,31143.54600842,7347439.1752038022
1583366400,2020-03-05 00:00:00,ETH/USDT,224.31,234,224.31,228.38,30806.18521167,7075436.8318002667
1583280000,2020-03-04 00:00:00,ETH/USDT,223.84,228.81,220.35,224.31,29274.14663588,6570246.6401492998
1583193600,2020-03-03 00:00:00,ETH/USDT,231.93,232.43,220,223.86,42086.4238265,9533978.8036599698
1583107200,2020-03-02 00:00:00,ETH/USDT,217.77,234.28,216.14,231.92,36678.87885979,8321022.6191207879
1583020800,2020-03-01 00:00:00,ETH/USDT,217.25,227.86,211.65,217.77,36132.80309697,7938446.1429362916
1582934400,2020-02-29 00:00:00,ETH/USDT,226.81,232.96,216.9,217.41,27081.88654965,6130385.1437854368
1582848000,2020-02-28 00:00:00,ETH/USDT,227.68,234.5,214.07,226.82,53172.85119147,11921626.8120661241
1582761600,2020-02-27 00:00:00,ETH/USDT,224.03,237.99,210.02,227.68,63723.7849787,14346944.006835596
1582675200,2020-02-26 00:00:00,ETH/USDT,246.71,250.29,215.02,223.9,64122.27683111,14890342.6378028698
1582588800,2020-02-25 00:00:00,ETH/USDT,265.53,266.17,245,246.8,41633.70517052,10634441.2080522769
1582502400,2020-02-24 00:00:00,ETH/USDT,274.55,277,256.51,265.52,37049.50954149,9879596.0492073918
1582416000,2020-02-23 00:00:00,ETH/USDT,261.59,275.33,261.1,274.58,21230.24892018,5722821.3422060822
1582329600,2020-02-22 00:00:00,ETH/USDT,265.25,266.7,256.31,261.63,21024.60917449,5493827.7683471651
1582243200,2020-02-21 00:00:00,ETH/USDT,257.07,269.11,253.87,265.22,28237.26290493,7390438.4481802237
1582156800,2020-02-20 00:00:00,ETH/USDT,258.46,264.3,242.03,257.08,63699.92634291,16327819.9624056039
1582070400,2020-02-19 00:00:00,ETH/USDT,282.55,285.28,250,258.51,56546.31796625,15472732.4258162602
1581984000,2020-02-18 00:00:00,ETH/USDT,267.88,285.7,258.75,282.53,47226.81576777,12887967.9146448399
1581897600,2020-02-17 00:00:00,ETH/USDT,259.21,268.52,242.08,267.75,63456.68148214,15973889.0513928185
1581811200,2020-02-16 00:00:00,ETH/USDT,264.89,274.03,232.01,259.15,65183.85454119,16892064.1088844464
1581724800,2020-02-15 00:00:00,ETH/USDT,285.35,289.95,261.65,264.87,54741.23215002,15067379.0372421353
1581638400,2020-02-14 00:00:00,ETH/USDT,268.47,287.43,260.55,285.21,48888.85843756,13388745.70074385
1581552000,2020-02-13 00:00:00,ETH/USDT,265.71,277.57,256.5,268.48,64081.54691839,17138285.9115244501
1581465600,2020-02-12 00:00:00,ETH/USDT,236.81,275.3,230.5,265.72,69329.55166796,17744826.9573123539
1581379200,2020-02-11 00:00:00,ETH/USDT,222.95,238.97,218.18,236.8,38775.48276113,8812033.5621544613
1581292800,2020-02-10 00:00:00,ETH/USDT,228.64,229.29,216.54,222.95,34671.659734,7710283.2278120641
1581206400,2020-02-09 00:00:00,ETH/USDT,223.14,230.55,223.01,228.64,29580.2932659,6726107.0746805223
1581120000,2020-02-08 00:00:00,ETH/USDT,223.52,227.54,213.57,223.14,33864.46276137,7550369.8119171267
1581033600,2020-02-07 00:00:00,ETH/USDT,213.26,224.57,213.21,223.52,33987.17579529,7478437.5723579326
1580947200,2020-02-06 00:00:00,ETH/USDT,203.81,216.33,200.89,213.2,37754.55527705,7934548.7340857804
1580860800,2020-02-05 00:00:00,ETH/USDT,188.9,207.61,188.22,203.81,30127.62942142,5960490.2607570026
1580774400,2020-02-04 00:00:00,ETH/USDT,189.73,191.52,184.72,188.89,22617.87825844,4247699.7220988321
1580688000,2020-02-03 00:00:00,ETH/USDT,188.48,194.98,186.61,189.73,23995.43690207,4559805.2096484568
1580601600,2020-02-02 00:00:00,ETH/USDT,183.62,193.42,179.2,188.44,28436.53354262,5359148.5568914176
1580515200,2020-02-01 00:00:00,ETH/USDT,179.98,184.23,179.32,183.62,18456.97564136,3363580.2148799786
1580428800,2020-01-31 00:00:00,ETH/USDT,184.71,185.73,175.23,179.98,24936.55030798,4503211.0295853875
1580342400,2020-01-30 00:00:00,ETH/USDT,173.72,186.99,171.01,184.71,26244.74316427,4677065.1192046618
1580256000,2020-01-29 00:00:00,ETH/USDT,175.58,178.47,173.38,173.7,22638.87001103,3992828.1590372481
1580169600,2020-01-28 00:00:00,ETH/USDT,170.11,176,170.1,175.76,21683.15890665,3738848.2518520411
1580083200,2020-01-27 00:00:00,ETH/USDT,167.93,172,165.34,170.1,20666.94049972,3496705.4351325239
1579996800,2020-01-26 00:00:00,ETH/USDT,160.35,168.02,159.45,167.92,16039.84190632,2622829.8175490651
1579910400,2020-01-25 00:00:00,ETH/USDT,162.57,162.72,157.71,160.38,14630.45229223,2341157.9933811795
1579824000,2020-01-24 00:00:00,ETH/USDT,162.87,164.4,155.64,162.57,22181.70485285,3559983.8318428719
1579737600,2020-01-23 00:00:00,ETH/USDT,168.07,168.15,159.24,162.87,28660.50648851,4671365.1774340976
1579651200,2020-01-22 00:00:00,ETH/USDT,169.39,171.4,166.1,168.06,15069.77559902,2538191.2608300868
1579564800,2020-01-21 00:00:00,ETH/USDT,166.87,170.2,164.96,169.39,17218.29573959,2885931.9347670913
1579478400,2020-01-20 00:00:00,ETH/USDT,166.89,169.25,161.25,166.86,18799.07472061,3109500.3859577213
1579392000,2020-01-19 00:00:00,ETH/USDT,174.21,178,161.65,166.89,27130.71103011,4586816.2627537152
1579305600,2020-01-18 00:00:00,ETH/USDT,170,179.56,165.39,174.21,30377.62513182,5245496.7159347864
1579219200,2020-01-17 00:00:00,ETH/USDT,164.26,174.53,162.19,170,36348.10804855,6159081.6656963816
1579132800,2020-01-16 00:00:00,ETH/USDT,166.41,167.37,158.27,164.26,26182.78922535,4249359.9840317196
1579046400,2020-01-15 00:00:00,ETH/USDT,165.76,171.84,159.29,166.4,40942.04446299,6754860.7956860431
1578960000,2020-01-14 00:00:00,ETH/USDT,143.56,170.87,143.53,165.75,50800.17843451,7984958.0699767857
1578873600,2020-01-13 00:00:00,ETH/USDT,146.54,146.98,142.38,143.54,13383.40710863,1924682.0655032034
1578787200,2020-01-12 00:00:00,ETH/USDT,142.52,146.56,141.93,146.55,18878.72302199,2723461.2423185431
1578700800,2020-01-11 00:00:00,ETH/USDT,144.9,147.91,142.13,142.52,26807.89493973,3873864.5099440023
1578614400,2020-01-10 00:00:00,ETH/USDT,137.83,145.22,135.5,144.88,27009.21628468,3786698.0338806622
1578528000,2020-01-09 00:00:00,ETH/USDT,140.79,141.55,135.39,137.82,20582.12832849,2848837.7073279964
1578441600,2020-01-08 00:00:00,ETH/USDT,142.87,147.82,137.14,140.7,31367.90997417,4469608.8611566093
1578355200,2020-01-07 00:00:00,ETH/USDT,144.13,145.32,139,142.86,29617.60256252,4229212.5034192592
1578268800,2020-01-06 00:00:00,ETH/USDT,135.38,144.37,134.94,144.12,25685.20199635,3618404.1860189587
1578182400,2020-01-05 00:00:00,ETH/USDT,134.23,138.12,134.21,135.38,15608.14314462,2125305.9571762129
1578096000,2020-01-04 00:00:00,ETH/USDT,134.32,135.76,132.58,134.23,10255.00113744,1370944.9496407329
1578009600,2020-01-03 00:00:00,ETH/USDT,127.14,135,125.95,134.32,22306.4054365,2930149.279457053
1577923200,2020-01-02 00:00:00,ETH/USDT,130.7,130.76,126.42,127.12,13948.82688886,1795975.0384888452
1577836800,2020-01-01 00:00:00,ETH/USDT,129.22,132.96,128.77,130.68,9096.2210674,1192270.9149891952
1577750400,2019-12-31 00:00:00,ETH/USDT,131.61,133.62,128.25,129.22,13622.79608931,1779249.0051284539
1577664000,2019-12-30 00:00:00,ETH/USDT,134.36,136.16,130.3,131.61,12054.93732376,1602856.8101857833
1577577600,2019-12-29 00:00:00,ETH/USDT,128.13,137.93,127.53,134.36,14334.43696401,1893450.8125573268
1577491200,2019-12-28 00:00:00,ETH/USDT,126.3,129.61,125.89,128.1,9568.5206902,1222458.4651130734
1577404800,2019-12-27 00:00:00,ETH/USDT,125.62,126.97,122.8,126.29,11247.82394685,1409447.1464995882
1577318400,2019-12-26 00:00:00,ETH/USDT,125.12,132.25,124.37,125.62,10714.5215401,1355695.2841932878
1577232000,2019-12-25 00:00:00,ETH/USDT,127.76,127.82,123.5,125.11,10838.17290437,1357037.4563190703
1577145600,2019-12-24 00:00:00,ETH/USDT,127.86,129.5,126.69,127.76,12266.54645658,1569475.983532663
1577059200,2019-12-23 00:00:00,ETH/USDT,132.11,135.22,126.2,127.84,17998.52809936,2370793.2212363806
1576972800,2019-12-22 00:00:00,ETH/USDT,127.02,132.9,126.8,132.1,12536.14959144,1628008.4956388106
1576886400,2019-12-21 00:00:00,ETH/USDT,128.21,128.4,126.49,127.02,8695.59369489,1106144.387674779
1576800000,2019-12-20 00:00:00,ETH/USDT,128.07,129.32,125.99,128.18,9722.11457439,1239717.0967583258
1576713600,2019-12-19 00:00:00,ETH/USDT,132.75,133.8,125.73,128.07,15645.4149669,2000558.6058957406
1576627200,2019-12-18 00:00:00,ETH/USDT,121.96,134.36,116.41,132.74,26301.95452037,3281674.8895378219
1576540800,2019-12-17 00:00:00,ETH/USDT,132.75,132.99,119.69,121.95,17051.77851853,2169137.1733966277
